date,R_t_v3_raw,R_t_v3
2024-09-24,0.4358662712052554,0.43671937846414044
2024-09-25,0.5291329957647654,0.5303705452583195
2024-09-26,0.48812676673604355,0.48919528996221656
2024-09-27,0.4653983637004516,0.4663732012300943
2024-09-30,0.4977437369115607,0.4988519009584282
2024-10-01,0.5067349293256788,0.5078801547588053
2024-10-02,0.5576490593398586,0.559004151067865
2024-10-03,0.5449446928475006,0.546247417613255
2024-10-04,0.5862909179473753,0.5877640704326363
2024-10-07,0.5262928910625281,0.5275187337420649
2024-10-08,0.5495632964658027,0.5508850589570102
2024-10-09,0.56886852562871,0.57026986361134
2024-10-10,0.6405290629590379,0.6422257832148094
2024-10-11,0.667797785540183,0.6696069065336794
2024-10-14,0.6764570184076109,0.6783018324615187
2024-10-15,0.760113182942275,0.7623028248325783
2024-10-16,0.7250233889176445,0.7270683918824079
2024-10-17,0.774966177176627,0.7772170425989235
2024-10-18,0.7996730248060772,0.8020257310055551
2024-10-21,0.79315510476484,0.7954809443218162
2024-10-22,0.7689460516976764,0.7711721023695564
2024-10-23,0.8381298398213901,0.8406410636912651
2024-10-24,0.8906143710082775,0.8933419343127187
2024-10-25,0.8135755430982043,0.8159855550004931
2024-10-28,0.8653374642538573,0.8679608370169871
2024-10-29,0.8353485632822574,0.8378483228257825
2024-10-30,0.8188795732843303,0.8213114482168384
2024-10-31,0.9045548472841158,0.9073398727528729
2024-11-01,0.6033401841604262,0.6048836131353289
2024-11-04,0.44559871628771947,0.4464919403508985
2024-11-05,0.4195208951414599,0.42030662732171803
2024-11-06,0.48172905179300496,0.48277120385796163
2024-11-07,0.2989020295265275,0.29919057488630635
2024-11-08,0.3985723823303021,0.39927176546039095
2024-11-11,0.43574390977513705,0.4365965126644106
2024-11-12,0.3689504506947734,0.36952773324025434
2024-11-13,0.38977284933100864,0.3904359610883622
2024-11-14,0.2632704878008144,0.2634121611696401
2024-11-15,0.40247534008321467,0.4031908110710838
